date_id,full_date,day,month,month_name,quarter,year,day_of_week,is_weekend,fiscal_year
20231231,12/31/2023,31,12,December,4,2023,Sunday,TRUE,2023
20240101,1/1/2024,1,1,January,1,2024,Monday,FALSE,2024
20240102,1/2/2024,2,1,January,1,2024,Tuesday,FALSE,2024
20240103,1/3/2024,3,1,January,1,2024,Wednesday,FALSE,2024
20240104,1/4/2024,4,1,January,1,2024,Thursday,FALSE,2024
20240105,1/5/2024,5,1,January,1,2024,Friday,FALSE,2024
20240106,1/6/2024,6,1,January,1,2024,Saturday,TRUE,2024
20240107,1/7/2024,7,1,January,1,2024,Sunday,TRUE,2024
20240108,1/8/2024,8,1,January,1,2024,Monday,FALSE,2024
20240109,1/9/2024,9,1,January,1,2024,Tuesday,FALSE,2024
20240110,1/10/2024,10,1,January,1,2024,Wednesday,FALSE,2024
20240111,1/11/2024,11,1,January,1,2024,Thursday,FALSE,2024
20240112,1/12/2024,12,1,January,1,2024,Friday,FALSE,2024
20240113,1/13/2024,13,1,January,1,2024,Saturday,TRUE,2024
20240114,1/14/2024,14,1,January,1,2024,Sunday,TRUE,2024
20240115,1/15/2024,15,1,January,1,2024,Monday,FALSE,2024
20240116,1/16/2024,16,1,January,1,2024,Tuesday,FALSE,2024
20240117,1/17/2024,17,1,January,1,2024,Wednesday,FALSE,2024
20240118,1/18/2024,18,1,January,1,2024,Thursday,FALSE,2024
20240119,1/19/2024,19,1,January,1,2024,Friday,FALSE,2024
20240120,1/20/2024,20,1,January,1,2024,Saturday,TRUE,2024
20240121,1/21/2024,21,1,January,1,2024,Sunday,TRUE,2024
20240122,1/22/2024,22,1,January,1,2024,Monday,FALSE,2024
20240123,1/23/2024,23,1,January,1,2024,Tuesday,FALSE,2024
20240124,1/24/2024,24,1,January,1,2024,Wednesday,FALSE,2024
20240125,1/25/2024,25,1,January,1,2024,Thursday,FALSE,2024
20240126,1/26/2024,26,1,January,1,2024,Friday,FALSE,2024
20240127,1/27/2024,27,1,January,1,2024,Saturday,TRUE,2024
20240128,1/28/2024,28,1,January,1,2024,Sunday,TRUE,2024
20240129,1/29/2024,29,1,January,1,2024,Monday,FALSE,2024
20240130,1/30/2024,30,1,January,1,2024,Tuesday,FALSE,2024
20240131,1/31/2024,31,1,January,1,2024,Wednesday,FALSE,2024
20240201,2/1/2024,1,2,February,1,2024,Thursday,FALSE,2024
20240202,2/2/2024,2,2,February,1,2024,Friday,FALSE,2024
20240203,2/3/2024,3,2,February,1,2024,Saturday,TRUE,2024
20240204,2/4/2024,4,2,February,1,2024,Sunday,TRUE,2024
20240205,2/5/2024,5,2,February,1,2024,Monday,FALSE,2024
20240206,2/6/2024,6,2,February,1,2024,Tuesday,FALSE,2024
20240207,2/7/2024,7,2,February,1,2024,Wednesday,FALSE,2024
20240208,2/8/2024,8,2,February,1,2024,Thursday,FALSE,2024
20240209,2/9/2024,9,2,February,1,2024,Friday,FALSE,2024
20240210,2/10/2024,10,2,February,1,2024,Saturday,TRUE,2024
20240211,2/11/2024,11,2,February,1,2024,Sunday,TRUE,2024
20240212,2/12/2024,12,2,February,1,2024,Monday,FALSE,2024
20240213,2/13/2024,13,2,February,1,2024,Tuesday,FALSE,2024
20240214,2/14/2024,14,2,February,1,2024,Wednesday,FALSE,2024
20240215,2/15/2024,15,2,February,1,2024,Thursday,FALSE,2024
20240216,2/16/2024,16,2,February,1,2024,Friday,FALSE,2024
20240217,2/17/2024,17,2,February,1,2024,Saturday,TRUE,2024
20240218,2/18/2024,18,2,February,1,2024,Sunday,TRUE,2024
20240219,2/19/2024,19,2,February,1,2024,Monday,FALSE,2024
20240220,2/20/2024,20,2,February,1,2024,Tuesday,FALSE,2024
20240221,2/21/2024,21,2,February,1,2024,Wednesday,FALSE,2024
20240222,2/22/2024,22,2,February,1,2024,Thursday,FALSE,2024
20240223,2/23/2024,23,2,February,1,2024,Friday,FALSE,2024
20240224,2/24/2024,24,2,February,1,2024,Saturday,TRUE,2024
20240225,2/25/2024,25,2,February,1,2024,Sunday,TRUE,2024
20240226,2/26/2024,26,2,February,1,2024,Monday,FALSE,2024
20240227,2/27/2024,27,2,February,1,2024,Tuesday,FALSE,2024
20240228,2/28/2024,28,2,February,1,2024,Wednesday,FALSE,2024
20240229,2/29/2024,29,2,February,1,2024,Thursday,FALSE,2024
20240301,3/1/2024,1,3,March,1,2024,Friday,FALSE,2024
20240302,3/2/2024,2,3,March,1,2024,Saturday,TRUE,2024
20240303,3/3/2024,3,3,March,1,2024,Sunday,TRUE,2024
20240304,3/4/2024,4,3,March,1,2024,Monday,FALSE,2024
20240305,3/5/2024,5,3,March,1,2024,Tuesday,FALSE,2024
20240306,3/6/2024,6,3,March,1,2024,Wednesday,FALSE,2024
20240307,3/7/2024,7,3,March,1,2024,Thursday,FALSE,2024
20240308,3/8/2024,8,3,March,1,2024,Friday,FALSE,2024
20240309,3/9/2024,9,3,March,1,2024,Saturday,TRUE,2024
20240310,3/10/2024,10,3,March,1,2024,Sunday,TRUE,2024
20240311,3/11/2024,11,3,March,1,2024,Monday,FALSE,2024
20240312,3/12/2024,12,3,March,1,2024,Tuesday,FALSE,2024
20240313,3/13/2024,13,3,March,1,2024,Wednesday,FALSE,2024
20240314,3/14/2024,14,3,March,1,2024,Thursday,FALSE,2024
20240315,3/15/2024,15,3,March,1,2024,Friday,FALSE,2024
20240316,3/16/2024,16,3,March,1,2024,Saturday,TRUE,2024
20240317,3/17/2024,17,3,March,1,2024,Sunday,TRUE,2024
20240318,3/18/2024,18,3,March,1,2024,Monday,FALSE,2024
20240319,3/19/2024,19,3,March,1,2024,Tuesday,FALSE,2024
20240320,3/20/2024,20,3,March,1,2024,Wednesday,FALSE,2024
20240321,3/21/2024,21,3,March,1,2024,Thursday,FALSE,2024
20240322,3/22/2024,22,3,March,1,2024,Friday,FALSE,2024
20240323,3/23/2024,23,3,March,1,2024,Saturday,TRUE,2024
20240324,3/24/2024,24,3,March,1,2024,Sunday,TRUE,2024
20240325,3/25/2024,25,3,March,1,2024,Monday,FALSE,2024
20240326,3/26/2024,26,3,March,1,2024,Tuesday,FALSE,2024
20240327,3/27/2024,27,3,March,1,2024,Wednesday,FALSE,2024
20240328,3/28/2024,28,3,March,1,2024,Thursday,FALSE,2024
20240329,3/29/2024,29,3,March,1,2024,Friday,FALSE,2024
20240330,3/30/2024,30,3,March,1,2024,Saturday,TRUE,2024
20240331,3/31/2024,31,3,March,1,2024,Sunday,TRUE,2024
20240401,4/1/2024,1,4,April,2,2024,Monday,FALSE,2024
20240402,4/2/2024,2,4,April,2,2024,Tuesday,FALSE,2024
20240403,4/3/2024,3,4,April,2,2024,Wednesday,FALSE,2024
20240404,4/4/2024,4,4,April,2,2024,Thursday,FALSE,2024
20240405,4/5/2024,5,4,April,2,2024,Friday,FALSE,2024
20240406,4/6/2024,6,4,April,2,2024,Saturday,TRUE,2024
20240407,4/7/2024,7,4,April,2,2024,Sunday,TRUE,2024
20240408,4/8/2024,8,4,April,2,2024,Monday,FALSE,2024
20240409,4/9/2024,9,4,April,2,2024,Tuesday,FALSE,2024
20240410,4/10/2024,10,4,April,2,2024,Wednesday,FALSE,2024
20240411,4/11/2024,11,4,April,2,2024,Thursday,FALSE,2024
20240412,4/12/2024,12,4,April,2,2024,Friday,FALSE,2024
20240413,4/13/2024,13,4,April,2,2024,Saturday,TRUE,2024
20240414,4/14/2024,14,4,April,2,2024,Sunday,TRUE,2024
20240415,4/15/2024,15,4,April,2,2024,Monday,FALSE,2024
20240416,4/16/2024,16,4,April,2,2024,Tuesday,FALSE,2024
20240417,4/17/2024,17,4,April,2,2024,Wednesday,FALSE,2024
20240418,4/18/2024,18,4,April,2,2024,Thursday,FALSE,2024
20240419,4/19/2024,19,4,April,2,2024,Friday,FALSE,2024
20240420,4/20/2024,20,4,April,2,2024,Saturday,TRUE,2024
20240421,4/21/2024,21,4,April,2,2024,Sunday,TRUE,2024
20240422,4/22/2024,22,4,April,2,2024,Monday,FALSE,2024
20240423,4/23/2024,23,4,April,2,2024,Tuesday,FALSE,2024
20240424,4/24/2024,24,4,April,2,2024,Wednesday,FALSE,2024
20240425,4/25/2024,25,4,April,2,2024,Thursday,FALSE,2024
20240426,4/26/2024,26,4,April,2,2024,Friday,FALSE,2024
20240427,4/27/2024,27,4,April,2,2024,Saturday,TRUE,2024
20240428,4/28/2024,28,4,April,2,2024,Sunday,TRUE,2024
20240429,4/29/2024,29,4,April,2,2024,Monday,FALSE,2024
20240430,4/30/2024,30,4,April,2,2024,Tuesday,FALSE,2024
20240501,5/1/2024,1,5,May,2,2024,Wednesday,FALSE,2024
20240502,5/2/2024,2,5,May,2,2024,Thursday,FALSE,2024
20240503,5/3/2024,3,5,May,2,2024,Friday,FALSE,2024
20240504,5/4/2024,4,5,May,2,2024,Saturday,TRUE,2024
20240505,5/5/2024,5,5,May,2,2024,Sunday,TRUE,2024
20240506,5/6/2024,6,5,May,2,2024,Monday,FALSE,2024
20240507,5/7/2024,7,5,May,2,2024,Tuesday,FALSE,2024
20240508,5/8/2024,8,5,May,2,2024,Wednesday,FALSE,2024
20240509,5/9/2024,9,5,May,2,2024,Thursday,FALSE,2024
20240510,5/10/2024,10,5,May,2,2024,Friday,FALSE,2024
20240511,5/11/2024,11,5,May,2,2024,Saturday,TRUE,2024
20240512,5/12/2024,12,5,May,2,2024,Sunday,TRUE,2024
20240513,5/13/2024,13,5,May,2,2024,Monday,FALSE,2024
20240514,5/14/2024,14,5,May,2,2024,Tuesday,FALSE,2024
20240515,5/15/2024,15,5,May,2,2024,Wednesday,FALSE,2024
20240516,5/16/2024,16,5,May,2,2024,Thursday,FALSE,2024
20240517,5/17/2024,17,5,May,2,2024,Friday,FALSE,2024
20240518,5/18/2024,18,5,May,2,2024,Saturday,TRUE,2024
20240519,5/19/2024,19,5,May,2,2024,Sunday,TRUE,2024
20240520,5/20/2024,20,5,May,2,2024,Monday,FALSE,2024
20240521,5/21/2024,21,5,May,2,2024,Tuesday,FALSE,2024
20240522,5/22/2024,22,5,May,2,2024,Wednesday,FALSE,2024
20240523,5/23/2024,23,5,May,2,2024,Thursday,FALSE,2024
20240524,5/24/2024,24,5,May,2,2024,Friday,FALSE,2024
20240525,5/25/2024,25,5,May,2,2024,Saturday,TRUE,2024
20240526,5/26/2024,26,5,May,2,2024,Sunday,TRUE,2024
20240527,5/27/2024,27,5,May,2,2024,Monday,FALSE,2024
20240528,5/28/2024,28,5,May,2,2024,Tuesday,FALSE,2024
20240529,5/29/2024,29,5,May,2,2024,Wednesday,FALSE,2024
20240530,5/30/2024,30,5,May,2,2024,Thursday,FALSE,2024
20240531,5/31/2024,31,5,May,2,2024,Friday,FALSE,2024
20240601,6/1/2024,1,6,June,2,2024,Saturday,TRUE,2024
20240602,6/2/2024,2,6,June,2,2024,Sunday,TRUE,2024
20240603,6/3/2024,3,6,June,2,2024,Monday,FALSE,2024
20240604,6/4/2024,4,6,June,2,2024,Tuesday,FALSE,2024
20240605,6/5/2024,5,6,June,2,2024,Wednesday,FALSE,2024
20240606,6/6/2024,6,6,June,2,2024,Thursday,FALSE,2024
20240607,6/7/2024,7,6,June,2,2024,Friday,FALSE,2024
20240608,6/8/2024,8,6,June,2,2024,Saturday,TRUE,2024
20240609,6/9/2024,9,6,June,2,2024,Sunday,TRUE,2024
20240610,6/10/2024,10,6,June,2,2024,Monday,FALSE,2024
20240611,6/11/2024,11,6,June,2,2024,Tuesday,FALSE,2024
20240612,6/12/2024,12,6,June,2,2024,Wednesday,FALSE,2024
20240613,6/13/2024,13,6,June,2,2024,Thursday,FALSE,2024
20240614,6/14/2024,14,6,June,2,2024,Friday,FALSE,2024
20240615,6/15/2024,15,6,June,2,2024,Saturday,TRUE,2024
20240616,6/16/2024,16,6,June,2,2024,Sunday,TRUE,2024
20240617,6/17/2024,17,6,June,2,2024,Monday,FALSE,2024
20240618,6/18/2024,18,6,June,2,2024,Tuesday,FALSE,2024
20240619,6/19/2024,19,6,June,2,2024,Wednesday,FALSE,2024
20240620,6/20/2024,20,6,June,2,2024,Thursday,FALSE,2024
20240621,6/21/2024,21,6,June,2,2024,Friday,FALSE,2024
20240622,6/22/2024,22,6,June,2,2024,Saturday,TRUE,2024
20240623,6/23/2024,23,6,June,2,2024,Sunday,TRUE,2024
20240624,6/24/2024,24,6,June,2,2024,Monday,FALSE,2024
20240625,6/25/2024,25,6,June,2,2024,Tuesday,FALSE,2024
20240626,6/26/2024,26,6,June,2,2024,Wednesday,FALSE,2024
20240627,6/27/2024,27,6,June,2,2024,Thursday,FALSE,2024
20240628,6/28/2024,28,6,June,2,2024,Friday,FALSE,2024
20240629,6/29/2024,29,6,June,2,2024,Saturday,TRUE,2024
20240630,6/30/2024,30,6,June,2,2024,Sunday,TRUE,2024
20240701,7/1/2024,1,7,July,3,2024,Monday,FALSE,2024
20240702,7/2/2024,2,7,July,3,2024,Tuesday,FALSE,2024
20240703,7/3/2024,3,7,July,3,2024,Wednesday,FALSE,2024
20240704,7/4/2024,4,7,July,3,2024,Thursday,FALSE,2024
20240705,7/5/2024,5,7,July,3,2024,Friday,FALSE,2024
20240706,7/6/2024,6,7,July,3,2024,Saturday,TRUE,2024
20240707,7/7/2024,7,7,July,3,2024,Sunday,TRUE,2024
20240708,7/8/2024,8,7,July,3,2024,Monday,FALSE,2024
20240709,7/9/2024,9,7,July,3,2024,Tuesday,FALSE,2024
20240710,7/10/2024,10,7,July,3,2024,Wednesday,FALSE,2024
20240711,7/11/2024,11,7,July,3,2024,Thursday,FALSE,2024
20240712,7/12/2024,12,7,July,3,2024,Friday,FALSE,2024
20240713,7/13/2024,13,7,July,3,2024,Saturday,TRUE,2024
20240714,7/14/2024,14,7,July,3,2024,Sunday,TRUE,2024
20240715,7/15/2024,15,7,July,3,2024,Monday,FALSE,2024
20240716,7/16/2024,16,7,July,3,2024,Tuesday,FALSE,2024
20240717,7/17/2024,17,7,July,3,2024,Wednesday,FALSE,2024
20240718,7/18/2024,18,7,July,3,2024,Thursday,FALSE,2024
20240719,7/19/2024,19,7,July,3,2024,Friday,FALSE,2024
20240720,7/20/2024,20,7,July,3,2024,Saturday,TRUE,2024
20240721,7/21/2024,21,7,July,3,2024,Sunday,TRUE,2024
20240722,7/22/2024,22,7,July,3,2024,Monday,FALSE,2024
20240723,7/23/2024,23,7,July,3,2024,Tuesday,FALSE,2024
20240724,7/24/2024,24,7,July,3,2024,Wednesday,FALSE,2024
20240725,7/25/2024,25,7,July,3,2024,Thursday,FALSE,2024
20240726,7/26/2024,26,7,July,3,2024,Friday,FALSE,2024
20240727,7/27/2024,27,7,July,3,2024,Saturday,TRUE,2024
20240728,7/28/2024,28,7,July,3,2024,Sunday,TRUE,2024
20240729,7/29/2024,29,7,July,3,2024,Monday,FALSE,2024
20240730,7/30/2024,30,7,July,3,2024,Tuesday,FALSE,2024
20240731,7/31/2024,31,7,July,3,2024,Wednesday,FALSE,2024
20240801,8/1/2024,1,8,August,3,2024,Thursday,FALSE,2024
20240802,8/2/2024,2,8,August,3,2024,Friday,FALSE,2024
20240803,8/3/2024,3,8,August,3,2024,Saturday,TRUE,2024
20240804,8/4/2024,4,8,August,3,2024,Sunday,TRUE,2024
20240805,8/5/2024,5,8,August,3,2024,Monday,FALSE,2024
20240806,8/6/2024,6,8,August,3,2024,Tuesday,FALSE,2024
20240807,8/7/2024,7,8,August,3,2024,Wednesday,FALSE,2024
20240808,8/8/2024,8,8,August,3,2024,Thursday,FALSE,2024
20240809,8/9/2024,9,8,August,3,2024,Friday,FALSE,2024
20240810,8/10/2024,10,8,August,3,2024,Saturday,TRUE,2024
20240811,8/11/2024,11,8,August,3,2024,Sunday,TRUE,2024
20240812,8/12/2024,12,8,August,3,2024,Monday,FALSE,2024
20240813,8/13/2024,13,8,August,3,2024,Tuesday,FALSE,2024
20240814,8/14/2024,14,8,August,3,2024,Wednesday,FALSE,2024
20240815,8/15/2024,15,8,August,3,2024,Thursday,FALSE,2024
20240816,8/16/2024,16,8,August,3,2024,Friday,FALSE,2024
20240817,8/17/2024,17,8,August,3,2024,Saturday,TRUE,2024
20240818,8/18/2024,18,8,August,3,2024,Sunday,TRUE,2024
20240819,8/19/2024,19,8,August,3,2024,Monday,FALSE,2024
20240820,8/20/2024,20,8,August,3,2024,Tuesday,FALSE,2024
20240821,8/21/2024,21,8,August,3,2024,Wednesday,FALSE,2024
20240822,8/22/2024,22,8,August,3,2024,Thursday,FALSE,2024
20240823,8/23/2024,23,8,August,3,2024,Friday,FALSE,2024
20240824,8/24/2024,24,8,August,3,2024,Saturday,TRUE,2024
20240825,8/25/2024,25,8,August,3,2024,Sunday,TRUE,2024
20240826,8/26/2024,26,8,August,3,2024,Monday,FALSE,2024
20240827,8/27/2024,27,8,August,3,2024,Tuesday,FALSE,2024
20240828,8/28/2024,28,8,August,3,2024,Wednesday,FALSE,2024
20240829,8/29/2024,29,8,August,3,2024,Thursday,FALSE,2024
20240830,8/30/2024,30,8,August,3,2024,Friday,FALSE,2024
20240831,8/31/2024,31,8,August,3,2024,Saturday,TRUE,2024
20240901,9/1/2024,1,9,September,3,2024,Sunday,TRUE,2024
20240902,9/2/2024,2,9,September,3,2024,Monday,FALSE,2024
20240903,9/3/2024,3,9,September,3,2024,Tuesday,FALSE,2024
20240904,9/4/2024,4,9,September,3,2024,Wednesday,FALSE,2024
20240905,9/5/2024,5,9,September,3,2024,Thursday,FALSE,2024
20240906,9/6/2024,6,9,September,3,2024,Friday,FALSE,2024
20240907,9/7/2024,7,9,September,3,2024,Saturday,TRUE,2024
20240908,9/8/2024,8,9,September,3,2024,Sunday,TRUE,2024
20240909,9/9/2024,9,9,September,3,2024,Monday,FALSE,2024
20240910,9/10/2024,10,9,September,3,2024,Tuesday,FALSE,2024
20240911,9/11/2024,11,9,September,3,2024,Wednesday,FALSE,2024
20240912,9/12/2024,12,9,September,3,2024,Thursday,FALSE,2024
20240913,9/13/2024,13,9,September,3,2024,Friday,FALSE,2024
20240914,9/14/2024,14,9,September,3,2024,Saturday,TRUE,2024
20240915,9/15/2024,15,9,September,3,2024,Sunday,TRUE,2024
20240916,9/16/2024,16,9,September,3,2024,Monday,FALSE,2024
20240917,9/17/2024,17,9,September,3,2024,Tuesday,FALSE,2024
20240918,9/18/2024,18,9,September,3,2024,Wednesday,FALSE,2024
20240919,9/19/2024,19,9,September,3,2024,Thursday,FALSE,2024
20240920,9/20/2024,20,9,September,3,2024,Friday,FALSE,2024
20240921,9/21/2024,21,9,September,3,2024,Saturday,TRUE,2024
20240922,9/22/2024,22,9,September,3,2024,Sunday,TRUE,2024
20240923,9/23/2024,23,9,September,3,2024,Monday,FALSE,2024
20240924,9/24/2024,24,9,September,3,2024,Tuesday,FALSE,2024
20240925,9/25/2024,25,9,September,3,2024,Wednesday,FALSE,2024
20240926,9/26/2024,26,9,September,3,2024,Thursday,FALSE,2024
20240927,9/27/2024,27,9,September,3,2024,Friday,FALSE,2024
20240928,9/28/2024,28,9,September,3,2024,Saturday,TRUE,2024
20240929,9/29/2024,29,9,September,3,2024,Sunday,TRUE,2024
20240930,9/30/2024,30,9,September,3,2024,Monday,FALSE,2024
20241001,10/1/2024,1,10,October,4,2024,Tuesday,FALSE,2024
20241002,10/2/2024,2,10,October,4,2024,Wednesday,FALSE,2024
20241003,10/3/2024,3,10,October,4,2024,Thursday,FALSE,2024
20241004,10/4/2024,4,10,October,4,2024,Friday,FALSE,2024
20241005,10/5/2024,5,10,October,4,2024,Saturday,TRUE,2024
20241006,10/6/2024,6,10,October,4,2024,Sunday,TRUE,2024
20241007,10/7/2024,7,10,October,4,2024,Monday,FALSE,2024
20241008,10/8/2024,8,10,October,4,2024,Tuesday,FALSE,2024
20241009,10/9/2024,9,10,October,4,2024,Wednesday,FALSE,2024
20241010,10/10/2024,10,10,October,4,2024,Thursday,FALSE,2024
20241011,10/11/2024,11,10,October,4,2024,Friday,FALSE,2024
20241012,10/12/2024,12,10,October,4,2024,Saturday,TRUE,2024
20241013,10/13/2024,13,10,October,4,2024,Sunday,TRUE,2024
20241014,10/14/2024,14,10,October,4,2024,Monday,FALSE,2024
20241015,10/15/2024,15,10,October,4,2024,Tuesday,FALSE,2024
20241016,10/16/2024,16,10,October,4,2024,Wednesday,FALSE,2024
20241017,10/17/2024,17,10,October,4,2024,Thursday,FALSE,2024
20241018,10/18/2024,18,10,October,4,2024,Friday,FALSE,2024
20241019,10/19/2024,19,10,October,4,2024,Saturday,TRUE,2024
20241020,10/20/2024,20,10,October,4,2024,Sunday,TRUE,2024
20241021,10/21/2024,21,10,October,4,2024,Monday,FALSE,2024
20241022,10/22/2024,22,10,October,4,2024,Tuesday,FALSE,2024
20241023,10/23/2024,23,10,October,4,2024,Wednesday,FALSE,2024
20241024,10/24/2024,24,10,October,4,2024,Thursday,FALSE,2024
20241025,10/25/2024,25,10,October,4,2024,Friday,FALSE,2024
20241026,10/26/2024,26,10,October,4,2024,Saturday,TRUE,2024
20241027,10/27/2024,27,10,October,4,2024,Sunday,TRUE,2024
20241028,10/28/2024,28,10,October,4,2024,Monday,FALSE,2024
20241029,10/29/2024,29,10,October,4,2024,Tuesday,FALSE,2024
20241030,10/30/2024,30,10,October,4,2024,Wednesday,FALSE,2024
20241031,10/31/2024,31,10,October,4,2024,Thursday,FALSE,2024
20241101,11/1/2024,1,11,November,4,2024,Friday,FALSE,2024
20241102,11/2/2024,2,11,November,4,2024,Saturday,TRUE,2024
20241103,11/3/2024,3,11,November,4,2024,Sunday,TRUE,2024
20241104,11/4/2024,4,11,November,4,2024,Monday,FALSE,2024
20241105,11/5/2024,5,11,November,4,2024,Tuesday,FALSE,2024
20241106,11/6/2024,6,11,November,4,2024,Wednesday,FALSE,2024
20241107,11/7/2024,7,11,November,4,2024,Thursday,FALSE,2024
20241108,11/8/2024,8,11,November,4,2024,Friday,FALSE,2024
20241109,11/9/2024,9,11,November,4,2024,Saturday,TRUE,2024
20241110,11/10/2024,10,11,November,4,2024,Sunday,TRUE,2024
20241111,11/11/2024,11,11,November,4,2024,Monday,FALSE,2024
20241112,11/12/2024,12,11,November,4,2024,Tuesday,FALSE,2024
20241113,11/13/2024,13,11,November,4,2024,Wednesday,FALSE,2024
20241114,11/14/2024,14,11,November,4,2024,Thursday,FALSE,2024
20241115,11/15/2024,15,11,November,4,2024,Friday,FALSE,2024
20241116,11/16/2024,16,11,November,4,2024,Saturday,TRUE,2024
20241117,11/17/2024,17,11,November,4,2024,Sunday,TRUE,2024
20241118,11/18/2024,18,11,November,4,2024,Monday,FALSE,2024
20241119,11/19/2024,19,11,November,4,2024,Tuesday,FALSE,2024
20241120,11/20/2024,20,11,November,4,2024,Wednesday,FALSE,2024
20241121,11/21/2024,21,11,November,4,2024,Thursday,FALSE,2024
20241122,11/22/2024,22,11,November,4,2024,Friday,FALSE,2024
20241123,11/23/2024,23,11,November,4,2024,Saturday,TRUE,2024
20241124,11/24/2024,24,11,November,4,2024,Sunday,TRUE,2024
20241125,11/25/2024,25,11,November,4,2024,Monday,FALSE,2024
20241126,11/26/2024,26,11,November,4,2024,Tuesday,FALSE,2024
20241127,11/27/2024,27,11,November,4,2024,Wednesday,FALSE,2024
20241128,11/28/2024,28,11,November,4,2024,Thursday,FALSE,2024
20241129,11/29/2024,29,11,November,4,2024,Friday,FALSE,2024
20241130,11/30/2024,30,11,November,4,2024,Saturday,TRUE,2024
20241201,12/1/2024,1,12,December,4,2024,Sunday,TRUE,2024
20241202,12/2/2024,2,12,December,4,2024,Monday,FALSE,2024
20241203,12/3/2024,3,12,December,4,2024,Tuesday,FALSE,2024
20241204,12/4/2024,4,12,December,4,2024,Wednesday,FALSE,2024
20241205,12/5/2024,5,12,December,4,2024,Thursday,FALSE,2024
20241206,12/6/2024,6,12,December,4,2024,Friday,FALSE,2024
20241207,12/7/2024,7,12,December,4,2024,Saturday,TRUE,2024
20241208,12/8/2024,8,12,December,4,2024,Sunday,TRUE,2024
20241209,12/9/2024,9,12,December,4,2024,Monday,FALSE,2024
20241210,12/10/2024,10,12,December,4,2024,Tuesday,FALSE,2024
20241211,12/11/2024,11,12,December,4,2024,Wednesday,FALSE,2024
20241212,12/12/2024,12,12,December,4,2024,Thursday,FALSE,2024
20241213,12/13/2024,13,12,December,4,2024,Friday,FALSE,2024
20241214,12/14/2024,14,12,December,4,2024,Saturday,TRUE,2024
20241215,12/15/2024,15,12,December,4,2024,Sunday,TRUE,2024
20241216,12/16/2024,16,12,December,4,2024,Monday,FALSE,2024
20241217,12/17/2024,17,12,December,4,2024,Tuesday,FALSE,2024
20241218,12/18/2024,18,12,December,4,2024,Wednesday,FALSE,2024
20241219,12/19/2024,19,12,December,4,2024,Thursday,FALSE,2024
20241220,12/20/2024,20,12,December,4,2024,Friday,FALSE,2024
20241221,12/21/2024,21,12,December,4,2024,Saturday,TRUE,2024
20241222,12/22/2024,22,12,December,4,2024,Sunday,TRUE,2024
20241223,12/23/2024,23,12,December,4,2024,Monday,FALSE,2024
20241224,12/24/2024,24,12,December,4,2024,Tuesday,FALSE,2024
20241225,12/25/2024,25,12,December,4,2024,Wednesday,FALSE,2024
20241226,12/26/2024,26,12,December,4,2024,Thursday,FALSE,2024
20241227,12/27/2024,27,12,December,4,2024,Friday,FALSE,2024
20241228,12/28/2024,28,12,December,4,2024,Saturday,TRUE,2024
20241229,12/29/2024,29,12,December,4,2024,Sunday,TRUE,2024
20241230,12/30/2024,30,12,December,4,2024,Monday,FALSE,2024
